-0.5,-0.5,nan,0.09999999403953552
-0.5,-0.4,1.368639454329421e+17,0.08399999886751175
-0.5,-0.3,424210695234.51904,0.09600000083446503
-0.5,-0.2,235547042.48832,0.09200000017881393
-0.5,-0.1,1218953.43984,0.06799999624490738
-0.5,-0.0,34554.5853925,0.10199999809265137
-0.5,0.1,2417.36206203125,0.10399999469518661
-0.5,0.2,253.73484229492186,0.11599999666213989
-0.5,0.3,44.45138190917969,0.10399999469518661
-0.5,0.4,20.740304788208007,0.48799997568130493
-0.5,0.5,12.654922446289062,1.2719999551773071
-0.4,-0.5,1.5060142516827693e+17,0.07400000095367432
-0.4,-0.4,435010386484.26495,0.07400000095367432
-0.4,-0.3,233769727.47776,0.10999999940395355
-0.4,-0.2,1264350.00376,0.09399999678134918
-0.4,-0.1,33833.8612225,0.09399999678134918
-0.4,-0.0,2112.497963203125,0.10599999874830246
-0.4,0.1,222.54960989257813,0.12600000202655792
-0.4,0.2,36.52403135864258,0.18400000035762787
-0.4,0.3,16.156327713012697,1.503999948501587
-0.4,0.4,8.775844627990722,5.388000011444092
-0.4,0.5,6.714869155426025,4.139999866485596
-0.3,-0.5,454813584268.9843,0.07800000160932541
-0.3,-0.4,245302528.34816,0.08799999952316284
-0.3,-0.3,1312108.10588,0.09999999403953552
-0.3,-0.2,32686.79523,0.10799999535083771
-0.3,-0.1,1903.826694296875,0.09799999743700027
-0.3,-0.0,208.70819388183594,0.11800000071525574
-0.3,0.1,32.34633748901367,0.2719999849796295
-0.3,0.2,10.725521596984864,6.165999889373779
-0.3,0.3,4.949968804779052,21.826000213623047
-0.3,0.4,5.038019554138184,12.865999221801758
-0.3,0.5,6.652546730804444,1.6059999465942383
-0.2,-0.5,253863395.45088,0.09399999678134918
-0.2,-0.4,1357564.37568,0.08999999612569809
-0.2,-0.3,33436.09402625,0.09600000083446503
-0.2,-0.2,1753.976724765625,0.12199999392032623
-0.2,-0.1,194.1496724169922,0.11800000071525574
-0.2,-0.0,29.437303115234375,0.46399998664855957
-0.2,0.1,5.819492569274902,21.937999725341797
-0.2,0.2,2.4961929319763185,47.5620002746582
-0.2,0.3,3.6674433993530275,27.69999885559082
-0.2,0.4,6.237265566711426,3.0
-0.2,0.5,7.083779112701416,0.35199999809265137
-0.1,-0.5,1439482.73,0.10199999809265137
-0.1,-0.4,34568.319719375,0.09200000017881393
-0.1,-0.3,1707.816452421875,0.10399999469518661
-0.1,-0.2,176.1760493798828,0.1119999960064888
-0.1,-0.1,27.515686507568358,0.6200000047683716
-0.1,-0.0,3.370638428955078,41.09600067138672
-0.1,0.1,1.4467837452697754,65.46199798583984
-0.1,0.2,2.664820100097656,42.80799865722656
-0.1,0.3,5.782331396179199,5.354000091552734
-0.1,0.4,6.950212717285156,0.4599999785423279
-0.1,0.5,7.105082528381348,0.20999999344348907
-0.0,-0.5,35657.4630375,0.10599999874830246
-0.0,-0.4,1664.992198828125,0.10999999940395355
-0.0,-0.3,156.46691216796876,0.10799999535083771
-0.0,-0.2,29.047406499023438,0.49799999594688416
-0.0,-0.1,3.2215769242858885,42.71799850463867
-0.0,-0.0,1.1946300646209718,70.85199737548828
-0.0,0.1,2.0502874488830565,53.69599914550781
-0.0,0.2,5.364682475280762,8.656000137329102
-0.0,0.3,6.826836081848144,0.5360000133514404
-0.0,0.4,7.036600677185058,0.23399999737739563
-0.0,0.5,7.094996913909912,0.1459999978542328
0.1,-0.5,1530.2433384765625,0.10599999874830246
0.1,-0.4,144.9854116772461,0.12199999392032623
0.1,-0.3,33.25137868713379,0.25200000405311584
0.1,-0.2,5.36219469909668,24.099998474121094
0.1,-0.1,1.4895054205322265,64.71599578857422
0.1,-0.0,2.0718553903198242,53.279998779296875
